Gene_Symbol	type	file
TSC2	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
TSC22D1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TSG101	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
TSHR	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
TSHZ1	TranscriptionFactor	addTF_JL.tsv
TSHZ2	TranscriptionFactor	addTF_JL.tsv
TSHZ3	TranscriptionFactor	addTF_JL.tsv
TSLP	TumorSuppressorGene	TumorSuppressorGene.txt
TSPAN1	Oncogene	allOnco_Feb2017.tsv
TSPAN13	TumorSuppressorGene	TumorSuppressorGene.txt
TSPAN32	TumorSuppressorGene	TumorSuppressorGene.txt
TSPAN8	Oncogene	allOnco_Feb2017.tsv
TSPOAP1	Oncogene	allOnco_Feb2017.tsv
TSSC4	TumorSuppressorGene	TumorSuppressorGene.txt
TSSK1	Kinase	Kincat_Hsap.08.02.txt
TSSK1B	Kinase	Kincat_Hsap.08.02.txt
TSSK1B	Kinase	PfamKinase
TSSK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TSSK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TSSK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TSSK6	Kinase	PfamKinase
TSSKps1	Kinase	Kincat_Hsap.08.02.txt
TSSKps2	Kinase	Kincat_Hsap.08.02.txt
TTBK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TTBK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TTC39B	Oncogene	allOnco_Feb2017.tsv
TTC4	TumorSuppressorGene	TumorSuppressorGene.txt
TTF1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TTK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TTL	Oncogene	allOnco_Feb2017.tsv
TTLL3	Oncogene	allOnco_Feb2017.tsv
TTN	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TTYH1	Oncogene	AddedallOnco_Feb2017.tsv
TUSC1	TumorSuppressorGene	TumorSuppressorGene.txt
TUSC2	TumorSuppressorGene	TumorSuppressorGene.txt
TUSC7	TumorSuppressorGene	TumorSuppressorGene.txt
TWIST1	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
TWIST2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
TXK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TXN	Oncogene	allOnco_Feb2017.tsv
TXNIP	TumorSuppressorGene	TumorSuppressorGene.txt
TYK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
TYMP	Oncogene	allOnco_Feb2017.tsv
TYRO3	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
TYRO3ps	Kinase	Kincat_Hsap.08.02.txt
Trad	Kinase	Kincat_Hsap.08.02.txt
Trb1	Kinase	Kincat_Hsap.08.02.txt
Trb2	Kinase	Kincat_Hsap.08.02.txt
Trb3	Kinase	Kincat_Hsap.08.02.txt
Trio	Kinase	Kincat_Hsap.08.02.txt
U2AF1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
UBA7	Oncogene	allOnco_Feb2017.tsv
UBE2C	Oncogene	allOnco_Feb2017.tsv
UBE2D2	Oncogene	allOnco_Feb2017.tsv
UBE2QL1	TumorSuppressorGene	TumorSuppressorGene.txt
UBE3A	Oncogene	allOnco_Feb2017.tsv
UBE4B	TumorSuppressorGene	TumorSuppressorGene.txt
UBIAD1	TumorSuppressorGene	TumorSuppressorGene.txt
UBL3	Oncogene	allOnco_Feb2017.tsv
UBL7	Oncogene	allOnco_Feb2017.tsv
UBP1	TranscriptionFactor	addTF_JL.tsv
UBR5	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
UCHL1	TumorSuppressorGene	TumorSuppressorGene.txt
UCHL5	Oncogene	allOnco_Feb2017.tsv
UFL1	TumorSuppressorGene	TumorSuppressorGene.txt
UHMK1	Kinase	PfamKinase
UHRF2	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
UIMC1	TumorSuppressorGene	TumorSuppressorGene.txt
ULK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
ULK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
ULK3	Kinase	Kincat_Hsap.08.02.txt
ULK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
UNC5A	TumorSuppressorGene	TumorSuppressorGene.txt
UNC5B	TumorSuppressorGene	TumorSuppressorGene.txt
UNC5C	TumorSuppressorGene	TumorSuppressorGene.txt
UNC5D	TumorSuppressorGene	TumorSuppressorGene.txt
UNC79	Oncogene	allOnco_Feb2017.tsv
UNCX	TranscriptionFactor	addTF_JL.tsv
UQCRC2	Oncogene	allOnco_Feb2017.tsv
USF1	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
USF2	TranscriptionFactor	addTF_JL.tsv
USF3	TranscriptionFactor	addTF_JL.tsv
USP12	TumorSuppressorGene	TumorSuppressorGene.txt
USP12P1	TumorSuppressorGene	TumorSuppressorGene.txt
USP15	Oncogene	allOnco_Feb2017.tsv
USP24	Oncogene	allOnco_Feb2017.tsv
USP3	Oncogene	allOnco_Feb2017.tsv
USP32	Oncogene	allOnco_Feb2017.tsv
USP33	TumorSuppressorGene	TumorSuppressorGene.txt
USP38	Oncogene	allOnco_Feb2017.tsv
USP39	Oncogene	allOnco_Feb2017.tsv
USP4	Oncogene	allOnco_Feb2017.tsv
USP44	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
USP6	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
USP7	Oncogene	allOnco_Feb2017.tsv
USP8	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
UTP3	Oncogene	allOnco_Feb2017.tsv
UVRAG	TumorSuppressorGene	TumorSuppressorGene.txt
VAC14	Oncogene	allOnco_Feb2017.tsv
VACAMKL	Kinase	Kincat_Hsap.08.02.txt
VAMP8	Oncogene	allOnco_Feb2017.tsv
VAV1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
VAV2	Oncogene	allOnco_Feb2017.tsv
VAV3	Oncogene	allOnco_Feb2017.tsv
VAX1	TranscriptionFactor	addTF_JL.tsv
VAX2	TranscriptionFactor	addTF_JL.tsv
VCAN	Oncogene	allOnco_Feb2017.tsv
VCL	Oncogene	allOnco_Feb2017.tsv
VDR	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
VEGFA	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
VENTX	TranscriptionFactor	addTF_JL.tsv
VEPH1	Oncogene	allOnco_Feb2017.tsv
VEZF1	TranscriptionFactor	addTF_JL.tsv
VEZT	TumorSuppressorGene	TumorSuppressorGene.txt
VGF	Oncogene	allOnco_Feb2017.tsv
VHL	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
VIL1	TumorSuppressorGene	TumorSuppressorGene.txt
VIM	TumorSuppressorGene	TumorSuppressorGene.txt
VPS53	TumorSuppressorGene	TumorSuppressorGene.txt
VRK1	Kinase, Oncogene	Kincat_Hsap.08.02.txt, allOnco_Feb2017.tsv, PfamKinase
VRK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
VRK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
VRK3ps	Kinase	Kincat_Hsap.08.02.txt
VSNL1	TumorSuppressorGene	TumorSuppressorGene.txt
VSX1	TranscriptionFactor	addTF_JL.tsv
VSX2	TranscriptionFactor	addTF_JL.tsv
VTCN1	Oncogene	allOnco_Feb2017.tsv
VTI1A	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
VTRNA2-1	TumorSuppressorGene	TumorSuppressorGene.txt
VWA5A	TumorSuppressorGene	TumorSuppressorGene.txt
WAS	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
WASF2	Oncogene	allOnco_Feb2017.tsv
WDCP	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
WDR11	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
WDR48	TumorSuppressorGene	TumorSuppressorGene.txt
WDR77	Oncogene	allOnco_Feb2017.tsv
WDR82	Oncogene	allOnco_Feb2017.tsv
WDR82P1	Oncogene	allOnco_Feb2017.tsv
WEE1	Kinase	PfamKinase
WEE2	Kinase	PfamKinase
WFDC1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
WHSC1L1	TumorSuppressorGene	TumorSuppressorGene.txt
WIF1	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
WISP2	Oncogene	allOnco_Feb2017.tsv
WISP3	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
WIZ	TranscriptionFactor	addTF_JL.tsv
WNK1	Kinase	PfamKinase
WNK2	TumorSuppressorGene, CosmicCensus, Oncogene, Kinase	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, PfamKinase
WNK3	Kinase	PfamKinase
WNK4	Kinase	PfamKinase
WNT1	Oncogene	allOnco_Feb2017.tsv
WNT10B	Oncogene	allOnco_Feb2017.tsv
WNT11	TumorSuppressorGene	TumorSuppressorGene.txt
WNT2	Oncogene	allOnco_Feb2017.tsv
WNT3	Oncogene	allOnco_Feb2017.tsv
WNT3A	Oncogene	allOnco_Feb2017.tsv
WNT5A	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
WNT6	Oncogene	allOnco_Feb2017.tsv
WNT7A	TumorSuppressorGene	TumorSuppressorGene.txt
WRAP53	Oncogene	allOnco_Feb2017.tsv
WRN	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
WT1	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
WWOX	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
WWP1	Oncogene	allOnco_Feb2017.tsv
WWTR1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
Wee1	Kinase	Kincat_Hsap.08.02.txt
Wee1B	Kinase	Kincat_Hsap.08.02.txt
Wee1Bps	Kinase	Kincat_Hsap.08.02.txt
Wee1ps1	Kinase	Kincat_Hsap.08.02.txt
Wee1ps2	Kinase	Kincat_Hsap.08.02.txt
Wnk1	Kinase	Kincat_Hsap.08.02.txt
Wnk2	Kinase	Kincat_Hsap.08.02.txt
Wnk3	Kinase	Kincat_Hsap.08.02.txt
Wnk4	Kinase	Kincat_Hsap.08.02.txt
XAF1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
XBP1	TranscriptionFactor	addTF_JL.tsv
XBP1P1	TranscriptionFactor	addTF_JL.tsv
XDH	Oncogene	allOnco_Feb2017.tsv
XIRP1	Oncogene	allOnco_Feb2017.tsv
XIST	TumorSuppressorGene	TumorSuppressorGene.txt
XPA	CosmicCensus, Oncogene, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
XPC	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
XPO1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
XPO5	TumorSuppressorGene	TumorSuppressorGene.txt
XRCC3	Oncogene	allOnco_Feb2017.tsv
XRCC5	TumorSuppressorGene	TumorSuppressorGene.txt
XRCC6	Oncogene	allOnco_Feb2017.tsv
XXYLT1	Oncogene	allOnco_Feb2017.tsv
YANK1	Kinase	Kincat_Hsap.08.02.txt
YANK2	Kinase	Kincat_Hsap.08.02.txt
YANK3	Kinase	Kincat_Hsap.08.02.txt
YAP1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
YBX1	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
YBX2	TranscriptionFactor	addTF_JL.tsv
YBX3	TranscriptionFactor	addTF_JL.tsv
YES	Kinase	Kincat_Hsap.08.02.txt
YES1	Oncogene, Kinase	allOnco_Feb2017.tsv, PfamKinase
YESps	Kinase	Kincat_Hsap.08.02.txt
YPEL3	TumorSuppressorGene	TumorSuppressorGene.txt
YSK1	Kinase	Kincat_Hsap.08.02.txt
YWHAE	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
YY1	TranscriptionFactor	addTF_JL.tsv
YY2	TranscriptionFactor	addTF_JL.tsv
ZAK	Kinase	Kincat_Hsap.08.02.txt
ZAP70	Kinase	Kincat_Hsap.08.02.txt, PfamKinase
ZBED1	TranscriptionFactor	addTF_JL.tsv
ZBED2	TranscriptionFactor	addTF_JL.tsv
ZBED3	TranscriptionFactor	addTF_JL.tsv
ZBED4	TranscriptionFactor	addTF_JL.tsv
ZBED5	TranscriptionFactor	addTF_JL.tsv
ZBED6	TranscriptionFactor	addTF_JL.tsv
ZBED9	TranscriptionFactor	addTF_JL.tsv
ZBTB1	TranscriptionFactor	addTF_JL.tsv
ZBTB10	TranscriptionFactor	addTF_JL.tsv
ZBTB11	TranscriptionFactor	addTF_JL.tsv
ZBTB12	TranscriptionFactor	addTF_JL.tsv
ZBTB14	TranscriptionFactor	addTF_JL.tsv
ZBTB16	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
ZBTB17	TranscriptionFactor	addTF_JL.tsv
ZBTB18	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
ZBTB2	TranscriptionFactor	addTF_JL.tsv
ZBTB20	TranscriptionFactor	addTF_JL.tsv
ZBTB21	TranscriptionFactor	addTF_JL.tsv
ZBTB22	TranscriptionFactor	addTF_JL.tsv
ZBTB24	TranscriptionFactor	addTF_JL.tsv
ZBTB25	TranscriptionFactor	addTF_JL.tsv
ZBTB26	TranscriptionFactor	addTF_JL.tsv
ZBTB3	TranscriptionFactor	addTF_JL.tsv
ZBTB32	TranscriptionFactor	addTF_JL.tsv
ZBTB33	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
ZBTB34	TranscriptionFactor	addTF_JL.tsv
ZBTB37	TranscriptionFactor	addTF_JL.tsv
ZBTB38	TranscriptionFactor	addTF_JL.tsv
ZBTB39	TranscriptionFactor	addTF_JL.tsv
ZBTB4	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
ZBTB40	TranscriptionFactor	addTF_JL.tsv
ZBTB41	TranscriptionFactor	addTF_JL.tsv
ZBTB42	TranscriptionFactor	addTF_JL.tsv
ZBTB43	TranscriptionFactor	addTF_JL.tsv
ZBTB44	TranscriptionFactor	addTF_JL.tsv
ZBTB45	TranscriptionFactor	addTF_JL.tsv
ZBTB46	TranscriptionFactor	addTF_JL.tsv
ZBTB47	TranscriptionFactor	addTF_JL.tsv
ZBTB48	TumorSuppressorGene, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, allOnco_Feb2017.tsv, addTF_JL.tsv
ZBTB49	TranscriptionFactor	addTF_JL.tsv
ZBTB5	TranscriptionFactor	addTF_JL.tsv
ZBTB6	TranscriptionFactor	addTF_JL.tsv
ZBTB7A	TranscriptionFactor	addTF_JL.tsv
ZBTB7B	TranscriptionFactor	addTF_JL.tsv
ZBTB7C	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
ZBTB8A	TranscriptionFactor	addTF_JL.tsv
ZBTB8B	TranscriptionFactor	addTF_JL.tsv
ZBTB9	TranscriptionFactor	addTF_JL.tsv
ZC3H10	TumorSuppressorGene	TumorSuppressorGene.txt
ZC3H8	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
ZCCHC8	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
ZDHHC14	Oncogene	allOnco_Feb2017.tsv
ZDHHC18	Oncogene	allOnco_Feb2017.tsv
ZDHHC2	TumorSuppressorGene	TumorSuppressorGene.txt
ZDHHC3	Oncogene	allOnco_Feb2017.tsv
ZDHHC7	Oncogene	allOnco_Feb2017.tsv
ZEB1	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv
ZEB2	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
ZFAS1	TumorSuppressorGene	TumorSuppressorGene.txt
ZFAT	TranscriptionFactor	addTF_JL.tsv
ZFHX2	TranscriptionFactor	addTF_JL.tsv
ZFHX3	TumorSuppressorGene, CosmicCensus, Oncogene, TranscriptionFactor	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv, addTF_JL.tsv
ZFHX4	TranscriptionFactor	addTF_JL.tsv
ZFP1	TranscriptionFactor	addTF_JL.tsv
ZFP14	TranscriptionFactor	addTF_JL.tsv
ZFP2	TranscriptionFactor	addTF_JL.tsv
ZFP28	TranscriptionFactor	addTF_JL.tsv
ZFP3	TranscriptionFactor	addTF_JL.tsv
ZFP30	TranscriptionFactor	addTF_JL.tsv
ZFP36	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
ZFP36L1	TumorSuppressorGene	TumorSuppressorGene.txt
ZFP36L1	Oncogene	allOnco_Feb2017.tsv
ZFP36L2	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, allOnco_Feb2017.tsv
ZFP36L2	TranscriptionFactor	addTF_JL.tsv
ZFP37	TranscriptionFactor	addTF_JL.tsv
ZFP41	TranscriptionFactor	addTF_JL.tsv
ZFP42	TranscriptionFactor	addTF_JL.tsv
ZFP57	TranscriptionFactor	addTF_JL.tsv
ZFP62	TranscriptionFactor	addTF_JL.tsv
ZFP64	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
ZFP69	TranscriptionFactor	addTF_JL.tsv
ZFP69B	TranscriptionFactor	addTF_JL.tsv
ZFP82	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
ZFP90	TranscriptionFactor	addTF_JL.tsv
ZFP91	TranscriptionFactor	addTF_JL.tsv
ZFP92	TranscriptionFactor	addTF_JL.tsv
ZFPM1	TranscriptionFactor	addTF_JL.tsv
ZFPM2	TranscriptionFactor	addTF_JL.tsv
ZFTA	TranscriptionFactor	addTF_JL.tsv
ZFX	TranscriptionFactor	addTF_JL.tsv
ZFY	TranscriptionFactor	addTF_JL.tsv
ZFYVE26	Oncogene	allOnco_Feb2017.tsv
ZGLP1	TranscriptionFactor	addTF_JL.tsv
ZGPAT	TranscriptionFactor	addTF_JL.tsv
ZHX1	TranscriptionFactor	addTF_JL.tsv
ZHX2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
ZHX3	TranscriptionFactor	addTF_JL.tsv
ZIC1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
ZIC2	TranscriptionFactor	addTF_JL.tsv
ZIC3	TranscriptionFactor	addTF_JL.tsv
ZIC4	TranscriptionFactor	addTF_JL.tsv
ZIC5	TranscriptionFactor	addTF_JL.tsv
ZIK1	TranscriptionFactor	addTF_JL.tsv
ZIM2	TranscriptionFactor	addTF_JL.tsv
ZIM3	TranscriptionFactor	addTF_JL.tsv
ZKSCAN1	TranscriptionFactor	addTF_JL.tsv
ZKSCAN2	TranscriptionFactor	addTF_JL.tsv
ZKSCAN3	TranscriptionFactor	addTF_JL.tsv
ZKSCAN4	TranscriptionFactor	addTF_JL.tsv
ZKSCAN5	TranscriptionFactor	addTF_JL.tsv
ZKSCAN7	TranscriptionFactor	addTF_JL.tsv
ZKSCAN8	TranscriptionFactor	addTF_JL.tsv
ZMAT1	TranscriptionFactor	addTF_JL.tsv
ZMAT4	TranscriptionFactor	addTF_JL.tsv
ZMIZ1	Oncogene	allOnco_Feb2017.tsv
ZMYM2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, allOnco_Feb2017.tsv
ZMYM3	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv
ZMYND10	TumorSuppressorGene	TumorSuppressorGene.txt
ZMYND11	TumorSuppressorGene	TumorSuppressorGene.txt
ZMYND8	Oncogene	allOnco_Feb2017.tsv
ZNF10	TranscriptionFactor	addTF_JL.tsv
ZNF100	TranscriptionFactor	addTF_JL.tsv
ZNF101	TranscriptionFactor	addTF_JL.tsv
ZNF107	TranscriptionFactor	addTF_JL.tsv
ZNF112	TranscriptionFactor	addTF_JL.tsv
ZNF114	TranscriptionFactor	addTF_JL.tsv
ZNF117	TranscriptionFactor	addTF_JL.tsv
ZNF12	TranscriptionFactor	addTF_JL.tsv
ZNF121	TranscriptionFactor	addTF_JL.tsv
ZNF124	TranscriptionFactor	addTF_JL.tsv
ZNF131	TranscriptionFactor	addTF_JL.tsv
ZNF132	TranscriptionFactor	addTF_JL.tsv
ZNF133	TranscriptionFactor	addTF_JL.tsv
ZNF134	TranscriptionFactor	addTF_JL.tsv
ZNF135	TranscriptionFactor	addTF_JL.tsv
ZNF136	TranscriptionFactor	addTF_JL.tsv
ZNF138	TranscriptionFactor	addTF_JL.tsv
ZNF14	TranscriptionFactor	addTF_JL.tsv
ZNF140	TranscriptionFactor	addTF_JL.tsv
ZNF141	TranscriptionFactor	addTF_JL.tsv
ZNF142	TranscriptionFactor	addTF_JL.tsv
ZNF143	TranscriptionFactor	addTF_JL.tsv
ZNF146	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
ZNF148	TranscriptionFactor	addTF_JL.tsv
ZNF154	TranscriptionFactor	addTF_JL.tsv
ZNF155	TranscriptionFactor	addTF_JL.tsv
ZNF157	TranscriptionFactor	addTF_JL.tsv
ZNF16	TranscriptionFactor	addTF_JL.tsv
ZNF160	TranscriptionFactor	addTF_JL.tsv
ZNF165	TranscriptionFactor	addTF_JL.tsv
ZNF169	TranscriptionFactor	addTF_JL.tsv
ZNF17	TranscriptionFactor	addTF_JL.tsv
ZNF174	TranscriptionFactor	addTF_JL.tsv
ZNF175	TranscriptionFactor	addTF_JL.tsv
ZNF177	TranscriptionFactor	addTF_JL.tsv
ZNF18	TranscriptionFactor	addTF_JL.tsv
ZNF180	TranscriptionFactor	addTF_JL.tsv
ZNF181	TranscriptionFactor	addTF_JL.tsv
ZNF182	TranscriptionFactor	addTF_JL.tsv
ZNF184	TranscriptionFactor	addTF_JL.tsv
ZNF185	TumorSuppressorGene	TumorSuppressorGene.txt
ZNF189	TranscriptionFactor	addTF_JL.tsv
ZNF19	TranscriptionFactor	addTF_JL.tsv
ZNF195	TranscriptionFactor	addTF_JL.tsv
ZNF197	TranscriptionFactor	addTF_JL.tsv
ZNF2	TranscriptionFactor	addTF_JL.tsv
ZNF20	TranscriptionFactor	addTF_JL.tsv
ZNF200	TranscriptionFactor	addTF_JL.tsv
ZNF202	TranscriptionFactor	addTF_JL.tsv
ZNF205	TranscriptionFactor	addTF_JL.tsv
ZNF207	TranscriptionFactor	addTF_JL.tsv
ZNF208	TranscriptionFactor	addTF_JL.tsv
ZNF211	TranscriptionFactor	addTF_JL.tsv
ZNF212	TranscriptionFactor	addTF_JL.tsv
ZNF213	TranscriptionFactor	addTF_JL.tsv
ZNF214	TranscriptionFactor	addTF_JL.tsv
ZNF215	TranscriptionFactor	addTF_JL.tsv
ZNF217	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
ZNF219	TranscriptionFactor	addTF_JL.tsv
ZNF22	TranscriptionFactor	addTF_JL.tsv
ZNF221	TranscriptionFactor	addTF_JL.tsv
ZNF222	TranscriptionFactor	addTF_JL.tsv
ZNF223	TranscriptionFactor	addTF_JL.tsv
ZNF224	TranscriptionFactor	addTF_JL.tsv
ZNF225	TranscriptionFactor	addTF_JL.tsv
ZNF226	TranscriptionFactor	addTF_JL.tsv
ZNF227	TranscriptionFactor	addTF_JL.tsv
ZNF229	TranscriptionFactor	addTF_JL.tsv
ZNF23	TranscriptionFactor	addTF_JL.tsv
ZNF230	TranscriptionFactor	addTF_JL.tsv
ZNF232	TranscriptionFactor	addTF_JL.tsv
ZNF233	TranscriptionFactor	addTF_JL.tsv
ZNF234	TranscriptionFactor	addTF_JL.tsv
ZNF235	TranscriptionFactor	addTF_JL.tsv
ZNF236	TranscriptionFactor	addTF_JL.tsv
ZNF239	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
ZNF24	TranscriptionFactor	addTF_JL.tsv
ZNF248	TranscriptionFactor	addTF_JL.tsv
ZNF25	TranscriptionFactor	addTF_JL.tsv
ZNF250	TranscriptionFactor	addTF_JL.tsv
ZNF251	TranscriptionFactor	addTF_JL.tsv
ZNF253	TranscriptionFactor	addTF_JL.tsv
ZNF254	TranscriptionFactor	addTF_JL.tsv
ZNF256	TranscriptionFactor	addTF_JL.tsv
ZNF257	TranscriptionFactor	addTF_JL.tsv
ZNF26	TranscriptionFactor	addTF_JL.tsv
ZNF260	TranscriptionFactor	addTF_JL.tsv
ZNF263	TranscriptionFactor	addTF_JL.tsv
ZNF264	TranscriptionFactor	addTF_JL.tsv
ZNF266	TranscriptionFactor	addTF_JL.tsv
ZNF267	TranscriptionFactor	addTF_JL.tsv
ZNF268	TranscriptionFactor	addTF_JL.tsv
ZNF273	TranscriptionFactor	addTF_JL.tsv
ZNF274	TranscriptionFactor	addTF_JL.tsv
ZNF275	TranscriptionFactor	addTF_JL.tsv
ZNF276	TranscriptionFactor	addTF_JL.tsv
ZNF277	TranscriptionFactor	addTF_JL.tsv
ZNF28	TranscriptionFactor	addTF_JL.tsv
ZNF280A	TranscriptionFactor	addTF_JL.tsv
ZNF280B	TranscriptionFactor	addTF_JL.tsv
ZNF280C	TranscriptionFactor	addTF_JL.tsv
ZNF280D	TranscriptionFactor	addTF_JL.tsv
ZNF281	Oncogene, TranscriptionFactor	allOnco_Feb2017.tsv, addTF_JL.tsv
ZNF282	TranscriptionFactor	addTF_JL.tsv
ZNF283	TranscriptionFactor	addTF_JL.tsv
ZNF284	TranscriptionFactor	addTF_JL.tsv
ZNF285	TranscriptionFactor	addTF_JL.tsv
ZNF286A	TranscriptionFactor	addTF_JL.tsv
ZNF286B	TranscriptionFactor	addTF_JL.tsv
ZNF287	TranscriptionFactor	addTF_JL.tsv
ZNF292	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv
ZNF296	TranscriptionFactor	addTF_JL.tsv
